Statut CE,Statut FR,Appellation,Dénomination,Produit,Catégorie générale,Sous Catégorie,Couleur,Sucrosité,Mention,Code INAO,url site
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes catalanes Pyrénées Orientales,Côtes Catalanes Pyrénées Orientales primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Zone,3R661,http://www.inao.gouv.fr/produit/10669
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes catalanes Pyrénées Orientales,Côtes Catalanes Pyrénées Orientales primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S661,http://www.inao.gouv.fr/produit/10668
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes catalanes Pyrénées Orientales,Côtes Catalanes Pyrénées Orientales primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B661,http://www.inao.gouv.fr/produit/10667
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes catalanes Pyrénées Orientales,Côtes Catalanes Pyrénées Orientales rouge,Vins,Vin tranquille,Rouge,,Zone,3R661,http://www.inao.gouv.fr/produit/10666
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes catalanes Pyrénées Orientales,Côtes Catalanes Pyrénées Orientales rosé,Vins,Vin tranquille,Rosé,,Zone,3S661,http://www.inao.gouv.fr/produit/10665
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes catalanes Pyrénées Orientales,Côtes Catalanes Pyrénées Orientales blanc,Vins,Vin tranquille,Blanc,,Zone,3B661,http://www.inao.gouv.fr/produit/10664
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes Catalanes,Côtes Catalanes rancio rouge,Vins,Vin tranquille,Rouge,,Zone,3R664,http://www.inao.gouv.fr/produit/10663
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes Catalanes,Côtes Catalanes rancio rosé,Vins,Vin tranquille,Rosé,,Zone,3S664,http://www.inao.gouv.fr/produit/10662
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes Catalanes,Côtes Catalanes rancio blanc,Vins,Vin tranquille,Blanc,,Zone,3B664,http://www.inao.gouv.fr/produit/10661
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes Catalanes,Côtes Catalanes primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Zone,3R664,http://www.inao.gouv.fr/produit/10660
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes Catalanes,Côtes Catalanes primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S664,http://www.inao.gouv.fr/produit/10659
IGP - Indication géographique protégée,,Côtes Catalanes,Côtes Catalanes,Côtes Catalanes primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B664,http://www.inao.gouv.fr/produit/10658
IGP - Indication géographique protégée,,Coteaux des Baronnies,Coteaux des Baronnies,Coteaux des Baronnies primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Zone,3R263,http://www.inao.gouv.fr/produit/10637
IGP - Indication géographique protégée,,Coteaux des Baronnies,Coteaux des Baronnies,Coteaux des Baronnies primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S263,http://www.inao.gouv.fr/produit/10636
IGP - Indication géographique protégée,,Coteaux des Baronnies,Coteaux des Baronnies,Coteaux des Baronnies primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B263,http://www.inao.gouv.fr/produit/10635
IGP - Indication géographique protégée,,Coteaux des Baronnies,Coteaux des Baronnies,Coteaux des Baronnies mousseux de qualité rouge,Vins,Vin mousseux,Rouge,,Zone,3R263M,http://www.inao.gouv.fr/produit/10634
IGP - Indication géographique protégée,,Coteaux des Baronnies,Coteaux des Baronnies,Coteaux des Baronnies mousseux de qualité rosé,Vins,Vin mousseux,Rosé,,Zone,3S263M,http://www.inao.gouv.fr/produit/10633
IGP - Indication géographique protégée,,Coteaux des Baronnies,Coteaux des Baronnies,Coteaux des Baronnies mousseux de qualité blanc,Vins,Vin mousseux,Blanc,,Zone,3B263M,http://www.inao.gouv.fr/produit/10632
IGP - Indication géographique protégée,,Coteaux d'Ensérune,Coteaux d'Ensérune,Coteaux d'Ensérune primeur ou nouveau rouge,Vins,Vin sur lie,Rouge,,Zone,3R943,http://www.inao.gouv.fr/produit/10631
IGP - Indication géographique protégée,,Coteaux d'Ensérune,Coteaux d'Ensérune,Coteaux d'Ensérune primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S943,http://www.inao.gouv.fr/produit/10630
IGP - Indication géographique protégée,,Coteaux d'Ensérune,Coteaux d'Ensérune,Coteaux d'Ensérune primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B943,http://www.inao.gouv.fr/produit/10629
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac Haut de Badens,Coteaux de Peyriac Haut de Badens primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Zone,3R918,http://www.inao.gouv.fr/produit/10622
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac Haut de Badens,Coteaux de Peyriac Haut de Badens primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S918,http://www.inao.gouv.fr/produit/10621
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac Haut de Badens,Coteaux de Peyriac Haut de Badens primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B918,http://www.inao.gouv.fr/produit/10620
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac Haut de Badens,Coteaux de Peyriac Haut de Badens rouge,Vins,Vin tranquille,Rouge,,Zone,3R918,http://www.inao.gouv.fr/produit/10619
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac Haut de Badens,Coteaux de Peyriac Haut de Badens rosé,Vins,Vin tranquille,Rosé,,Zone,3S918,http://www.inao.gouv.fr/produit/10618
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac Haut de Badens,Coteaux de Peyriac Haut de Badens blanc,Vins,Vin tranquille,Blanc,,Zone,3B918,http://www.inao.gouv.fr/produit/10617
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac,Coteaux de Peyriac primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Zone,3R117,http://www.inao.gouv.fr/produit/10616
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac,Coteaux de Peyriac primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S117,http://www.inao.gouv.fr/produit/10615
IGP - Indication géographique protégée,,Coteaux de Peyriac,Coteaux de Peyriac,Coteaux de Peyriac primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B117,http://www.inao.gouv.fr/produit/10614
IGP - Indication géographique protégée,,Coteaux de Narbonne,Coteaux de Narbonne,Coteaux de Narbonne primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Zone,3R116,http://www.inao.gouv.fr/produit/10613
IGP - Indication géographique protégée,,Coteaux de Narbonne,Coteaux de Narbonne,Coteaux de Narbonne primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S116,http://www.inao.gouv.fr/produit/10612
IGP - Indication géographique protégée,,Coteaux de Narbonne,Coteaux de Narbonne,Coteaux de Narbonne primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B116,http://www.inao.gouv.fr/produit/10611
IGP - Indication géographique protégée,,Coteaux de Glanes,Coteaux de Glanes,Coteaux de Glanes primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Zone,3R462,http://www.inao.gouv.fr/produit/10601
IGP - Indication géographique protégée,,Coteaux de Glanes,Coteaux de Glanes,Coteaux de Glanes primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S462,http://www.inao.gouv.fr/produit/10600
IGP - Indication géographique protégée,,Coteaux de Glanes,Coteaux de Glanes,Coteaux de Glanes primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B462,http://www.inao.gouv.fr/produit/10599
IGP - Indication géographique protégée,,Coteaux de Coiffy,Coteaux de Coiffy,Coteaux de Coiffy primeur ou nouveau blanc,Vins,Vin primeur,Blanc,,Zone,3B522,http://www.inao.gouv.fr/produit/10598
IGP - Indication géographique protégée,,Coteaux de Coiffy,Coteaux de Coiffy,Coteaux de Coiffy primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Zone,3R522,http://www.inao.gouv.fr/produit/10597
IGP - Indication géographique protégée,,Coteaux de Coiffy,Coteaux de Coiffy,Coteaux de Coiffy primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Zone,3S522,http://www.inao.gouv.fr/produit/10596
IGP - Indication géographique protégée,,Coteaux de Coiffy,Coteaux de Coiffy,Coteaux de Coiffy mousseux de qualité rouge,Vins,Vin mousseux,Rouge,,Zone,3R522M,http://www.inao.gouv.fr/produit/10594
IGP - Indication géographique protégée,,Coteaux de Coiffy,Coteaux de Coiffy,Coteaux de Coiffy mousseux de qualité rosé,Vins,Vin mousseux,Rosé,,Zone,3S522M,http://www.inao.gouv.fr/produit/10593
IGP - Indication géographique protégée,,Côte Vermeille,Côte Vermeille,Côte Vermeille rancio rouge,Vins,Vin tranquille,Rouge,,Zone,3R665,http://www.inao.gouv.fr/produit/10591
IGP - Indication géographique protégée,,Côte Vermeille,Côte Vermeille,Côte Vermeille rancio rosé,Vins,Vin tranquille,Rosé,,Zone,3S665,http://www.inao.gouv.fr/produit/10590
IGP - Indication géographique protégée,,Côte Vermeille,Côte Vermeille,Côte Vermeille rancio blanc,Vins,Vin tranquille,Blanc,,Zone,3B665,http://www.inao.gouv.fr/produit/10589
IGP - Indication géographique protégée,,Côte Vermeille,Côte Vermeille,Côte Vermeille surmûri rouge,Vins,Vin de raisins surmuris,Rouge,,Zone,3R665U,http://www.inao.gouv.fr/produit/10588
IGP - Indication géographique protégée,,Côte Vermeille,Côte Vermeille,Côte Vermeille surmûri rosé,Vins,Vin de raisins surmuris,Rosé,,Zone,3S665U,http://www.inao.gouv.fr/produit/10587
IGP - Indication géographique protégée,,Côte Vermeille,Côte Vermeille,Côte Vermeille surmûri blanc,Vins,Vin de raisins surmuris,Blanc,,Zone,3B665U,http://www.inao.gouv.fr/produit/10586
IGP - Indication géographique protégée,,Vins de la Corrèze,Vins de la Corrèze,Vins de la Corrèze primeur ou nouveau rouge,Vins,Vin primeur,Rouge,,Départemental,3R191,http://www.inao.gouv.fr/produit/10585
IGP - Indication géographique protégée,,Vins de la Corrèze,Vins de la Corrèze,Vins de la Corrèze primeur ou nouveau rosé,Vins,Vin primeur,Rosé,,Départemental,3S191,http://www.inao.gouv.fr/produit/10584
